ORG_ID,ORG_NAME,COUNTRY,HEADQUARTERS,LATITUDE,LONGITUDE,GEONAME_COUNTRY_ID,GEONAME_COUNTRY_NAME,SALES_REGION,CITY
0d9bdd81-fa67-48e1-95fd-2ad848840e88,Tiresias Films,FR,TRUE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
9861a513-2514-4288-a407-914283a8f1f2,True Motion Pictures,DE,TRUE,53.63128,10.006442,4db279f2-e085-49f9-b5f4-2d901ef225fe,Federal Republic of Germany,Europe - Middle East - Africa (EMEA),Berlin
b8d11928-cfd5-48c3-bd02-f257ce4d4a2e,Wraith Games,US,TRUE,39.097866,-84.508,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Hamilton
67d510fe-1255-4b93-b8c9-1d9e530d02da,3rd World Studios (Pvt.) Limited,PK,TRUE,29.399975,68.81534,52eb7397-957e-414d-b082-23a3dfe0d086,Islamic Republic of Pakistan,Asia-Pacific (APAC),Islamabad
c0899247-6b15-4dfd-b6d1-e61a08900426,Sony Music Entertainment,FR,FALSE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
019214f0-a01d-4c41-af62-bc2eb866a0fc,Aldin Dynamics,IS,TRUE,64.136345,-21.901058,e9e05b5b-4bd6-4c1d-82bf-7ae0a2655976,Republic of Iceland,Europe - Middle East - Africa (EMEA),
eae2a41d-d60b-4064-bd22-2b1b12e61fb2,No Fixed Address,US,TRUE,40.748295,-73.98556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),New York
db867728-d4b6-4b20-848b-4691aa6635d7,Agent Double,BE,TRUE,50.903824,4.490236,3cb2e956-a104-42f3-bf18-d0f433e44197,Kingdom of Belgium,Europe - Middle East - Africa (EMEA),
c33da0a6-4c8e-4fa5-a445-a0ab39a0c126,Rhombus Studios,IN,TRUE,19.146397,72.87369,b207b69a-47bd-4fb5-8f9c-fd9e881932f2,Republic of India,Asia-Pacific (APAC),Mumbai
05af7553-5b5a-4ef8-af2b-a81d2f1c0d94,Varchas Animation Studios Private Limited,IN,TRUE,17.666687,75.90527,b207b69a-47bd-4fb5-8f9c-fd9e881932f2,Republic of India,Asia-Pacific (APAC),Pune
50bf26a8-0a44-4959-b0ac-08acaee74294,Wunderman,US,TRUE,40.748295,-73.98556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),New York
fc2cd9eb-00bb-4951-bc47-6c0aefbb6c53,Mark Baldwin,US,FALSE,37.39271,-122.042,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),
a8bc49b4-ec5a-487e-b0fa-47b7b4f02f7a,Belsat TV - Fundacja Strefa Solidarności,PL,TRUE,52.23702,21.02,20339884-fabe-45b3-a451-5973abcc561e,Republic of Poland,Europe - Middle East - Africa (EMEA),Warszawa
aa6e2330-0f6f-4cda-b6c1-7887d8d400a7,True Productions,US,TRUE,41.948055,-87.655754,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Chicago
de2bc7b2-6ccc-4a1a-8c66-f87795e57a04,Victorious Films,US,TRUE,41.948055,-87.655754,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Chicago
83fbc617-4fc3-4a30-b84b-bd0b66da46f9,VML LLC,ID,FALSE,-6.197495,106.82478,3b3e71d3-2176-422c-a734-88775c5b5ca1,Republic of Indonesia,Asia-Pacific (APAC),Jakarta
639c750d-9951-4691-b904-5e9e42f1c827,Ace & Ace,US,TRUE,41.948055,-87.655754,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),
11a8d9f0-e8b4-46a4-b94f-88c84435286c,Cinemotion Ltd.,BG,TRUE,42.697334,23.321898,670e75a9-d59e-42e1-aea1-8633ae64e36c,Republic of Bulgaria,Europe - Middle East - Africa (EMEA),Sofia
16e18ad4-3ed7-443b-b28c-e57583225a5d,Petit Fabrik,BR,TRUE,-3.038485,-60.04583,7647697b-ce32-4383-ade2-c566cc5a0b87,Federative Republic of Brazil,Latin America (LATAM),Manaus
4335b310-d7d5-46fb-b89b-2fe2cefb7f17,Epic Productions,US,FALSE,29.757027,-95.3556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Houston
c800c43b-a510-4818-96cd-c8df040a2b86,Super Spline Studios Ltd,GB,TRUE,52.291546,-1.5343338,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),Leamington Spa
28d99f37-b504-44f9-983f-2e8d0ea3b871,Altmann+Partners,FR,TRUE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
92b18de7-bc48-42a7-9a15-fc10f6ebb344,X Cine Productions,GB,TRUE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),
b7d4708d-f88d-4496-9f09-68f06031aada,Carbonated Inc.,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),El Segundo
1be3c15b-5fec-4c80-8338-cd94f04c811c,Ubisoft Philippines,AE,FALSE,24.000248,53.99948,c87baeaa-8762-4107-9d80-65b1d2306184,United Arab Emirates,Europe - Middle East - Africa (EMEA),Abu Dhabi
1be3c15b-5fec-4c80-8338-cd94f04c811c,Ubisoft Philippines,SE,FALSE,59.34777,18.088993,67738968-0742-4749-af90-8a4b0688468b,Kingdom of Sweden,Europe - Middle East - Africa (EMEA),Stockholm
afddb2f0-40e1-4480-811e-fc40979fa892,Juliet,US,FALSE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),El Segundo
3175f664-a69b-4288-beda-e5fa3c25831e,Where The Buffalo Roam,US,FALSE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Los Angeles
6cf06f9b-e35f-4266-9158-d86064c3802c,FunPlus International AG,US,FALSE,37.39271,-122.042,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),San Francisco
1b875541-5750-4410-b3a6-bab0ae05c7e6,System Era Softworks Inc.,US,TRUE,47.591396,-122.33279,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Seattle
28caf4ed-378a-4763-97b3-838c87a43991,Coral Europa,PT,TRUE,38.72433,-9.146654,3c5afbe4-94b3-4dc8-b547-851cd4923b0b,Portuguese Republic,Europe - Middle East - Africa (EMEA),
58bffe0f-3e54-4309-822d-98a6938ca2a1,Leo Burnett Australia,AU,FALSE,-37.803425,145.01105,4faa215f-66da-4c60-885f-1adfb483fd12,Commonwealth of Australia,Asia-Pacific (APAC),
a4f94f01-1e5b-43fe-bcf9-ca82d6dd7508,Teatro di Napoli – Teatro Nazionale,IT,TRUE,40.84921,14.269956,9c0997bf-f1d7-4159-a476-838f6a044419,Italian Republic,Europe - Middle East - Africa (EMEA),
37b357b3-2d47-40ea-9738-650bbd62268b,Arena Comunicación,ES,TRUE,42.80939,-1.645208,717f0d16-de52-4d2b-a4aa-b80e9fd22dc8,Kingdom of Spain,Europe - Middle East - Africa (EMEA),Pamplona
e8857882-6647-4b6c-afee-8512a2cd6393,First Touch Games Ltd.,GB,TRUE,51.716534,-1.207968,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),Oxford
9d98605b-6ae6-4324-8514-41eaf01db531,Studio 352,LU,TRUE,49.776825,6.092391,3d00531b-247b-40da-97e1-21490ba614d5,Grand Duchy of Luxembourg,Europe - Middle East - Africa (EMEA),
b697edd0-2359-4735-94f3-c4f790573af6,Screen Actors Guild,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Los Angeles
ea028e4e-f01b-4625-a1cf-02358a099848,Jumpship,GB,TRUE,51.249146,-0.56302,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),Guildford
9ae8a43b-6264-49a8-b3fc-7a37242ed863,Gorilla Studio Sdn. Bhd.,MY,TRUE,3.125622,101.553314,7dfd3943-4ae9-430a-8cd9-fb87e5345e75,Malaysia,Asia-Pacific (APAC),Kuala Lumpur
e1a7dda5-811e-4047-a9cb-8fd88c62eaf5,Pakt Media Slovenia,HR,TRUE,45.830574,15.981484,63ea9a36-e253-4863-91ca-66e335fe310c,Republic of Croatia,Europe - Middle East - Africa (EMEA),Tresnjevka - Jug
ab67baa2-8b87-4b7a-9cd4-4ebbefd25d31,Allied Films,US,FALSE,33.74975,-84.38857,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Atlanta
dacf9843-f8d4-4f29-8778-d47f8aa12dff,Apparel Virtual Solutions LLC,KR,TRUE,36.43823,127.83287,72d70070-088b-48ef-b652-10bcb9e8d645,Republic of Korea,Asia-Pacific (APAC),Seoul
91ae6900-ad6e-4209-a9ae-c91d226c11f2,Dreams Unlimited Production,US,TRUE,40.748295,-73.98556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Wall
ea50ae47-0860-466e-b4b2-65ea4fb2910f,9 Story Media Group Inc.,CA,TRUE,43.68814,-79.621994,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Toronto
e3174a2b-f5fa-461e-a244-329834ee6f6f,Proof London Limited,GB,FALSE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),Leavesden
c774d739-ebcc-4b89-af56-b2036051e4bf,XRM Media,JP,FALSE,35.69269,139.709,f1c464e4-5e39-40cb-b6e9-a2a831247f6d,Japan,Asia-Pacific (APAC),Tokyo
b552a848-cddf-4cc9-9db3-1e286da9da68,Cheil Worldwide,ZA,FALSE,-25.93775,27.92642,3bf70267-c5e3-4fec-a0cc-3e1c4edd34e0,South Africa,Europe - Middle East - Africa (EMEA),Johannesburg
e085a38a-d20f-40a2-9662-07306b442cd2,Ogilvy Latina,BG,FALSE,42.697334,23.321898,670e75a9-d59e-42e1-aea1-8633ae64e36c,Republic of Bulgaria,Europe - Middle East - Africa (EMEA),Sofia
08f01cab-6612-4092-9d61-3f8fc9190d31,LLYC,DO,FALSE,19.097403,-70.3028,6f3f4feb-ca71-4f50-90a6-eed5b68f626d,Dominican Republic,North America (NA),Santo Domingo
8e916624-16f1-4c49-a370-e45edfb1b341,"CYBIRD Co., Ltd.",JP,TRUE,36.654156,137.97656,f1c464e4-5e39-40cb-b6e9-a2a831247f6d,Japan,Asia-Pacific (APAC),
12cf2efe-425d-44d1-a31e-0ae54d0a89f0,Blacksmith Agency LLC,US,FALSE,41.948055,-87.655754,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Chicago
44bd81a3-3e1b-41ec-8546-db4d2c05a970,Franklin/Waterman,AU,FALSE,-37.803425,145.01105,4faa215f-66da-4c60-885f-1adfb483fd12,Commonwealth of Australia,Asia-Pacific (APAC),Melbourne
6027bb66-116d-4e85-ba7a-c9087acb1f93,Scope Pictures,BE,TRUE,50.903824,4.490236,3cb2e956-a104-42f3-bf18-d0f433e44197,Kingdom of Belgium,Europe - Middle East - Africa (EMEA),Forest
79b19cf3-80a6-4e35-812f-6956c406fc2c,BEI Confluence,IN,TRUE,28.414883,77.30969,b207b69a-47bd-4fb5-8f9c-fd9e881932f2,Republic of India,Asia-Pacific (APAC),Faridabad
4626abfe-0a57-42d9-bb7b-9681886086f4,Ditroit,IT,TRUE,45.46816,9.182292,9c0997bf-f1d7-4159-a476-838f6a044419,Italian Republic,Europe - Middle East - Africa (EMEA),Milan
165dc734-80e3-46d7-a1c2-1e090380eff5,Ubisoft Berlin,AU,FALSE,-33.84907,151.13834,4faa215f-66da-4c60-885f-1adfb483fd12,Commonwealth of Australia,Asia-Pacific (APAC),Sydney
6724e569-eb3f-49a0-b9be-1355a382c6fb,TRT,TR,TRUE,39.93597,32.822495,6bd4808c-9b3d-4763-bea0-3e9bd80265e2,Republic of Turkey,Europe - Middle East - Africa (EMEA),Cankaya
3e26a1c8-ea7c-40f9-abbe-1dbb16e121f0,XII Braves,SG,TRUE,1.2894365,103.84998,2cdfb514-5473-40a7-84a9-cd496f27771d,Republic of Singapore,Asia-Pacific (APAC),Singapore
c437e07f-e9a8-44ca-98e0-ddf10f2a8b52,National Finance Corporation,PK,TRUE,29.399975,68.81534,52eb7397-957e-414d-b082-23a3dfe0d086,Islamic Republic of Pakistan,Asia-Pacific (APAC),Islamabad
e129d9a0-cbb4-4da6-adbb-12dfe3f68e13,Optimist Production,GB,FALSE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
1d362c85-b36f-401f-894f-c36e84795896,Tandem Films,FR,TRUE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
073c36f0-507a-45b5-a2e9-3083e52e1e79,The Art of Elysium,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Los Angeles
c1e0e150-58fb-4583-9eee-21099cb1e9ad,Fly Studio Sdn. Bhd.,MY,TRUE,3.125622,101.553314,7dfd3943-4ae9-430a-8cd9-fb87e5345e75,Malaysia,Asia-Pacific (APAC),Petaling Jaya
5ae87636-5268-4562-a586-2172922b522b,Hessischer Rundfunk,DE,FALSE,51.31579,9.505382,4db279f2-e085-49f9-b5f4-2d901ef225fe,Federal Republic of Germany,Europe - Middle East - Africa (EMEA),
7e87ce5a-7d29-4028-8184-2fe9c3c6189b,Piranha Games Inc.,CA,TRUE,49.19483,-123.17613,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Burnaby
7f3acd6f-00ea-46fa-b420-906d9bb2f36f,Canal Sur Television SA,ES,TRUE,37.38898,-5.974514,717f0d16-de52-4d2b-a4aa-b80e9fd22dc8,Kingdom of Spain,Europe - Middle East - Africa (EMEA),
decab5af-feaa-44ba-9b06-f65241429278,Uber,MX,FALSE,19.425928,-99.13615,6da34315-a75a-4a48-8b19-c219194e44e2,Mexico,North America (NA),
0d50479e-fa16-4ac8-a68f-c54b315e2f4e,Dollar Film,US,FALSE,40.44678,-80.00558,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Pittsburgh
8821faa6-fc6f-4bee-a2ff-8cf2085d2e67,34BigThings srl,IT,TRUE,45.077076,7.683472,9c0997bf-f1d7-4159-a476-838f6a044419,Italian Republic,Europe - Middle East - Africa (EMEA),Torino
4c724eee-50d0-4a98-b334-245857494585,"Baked Goods, Inc.",US,FALSE,40.748295,-73.98556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),New York
b7045b11-a1e3-4ad6-b65c-2f2b6f1856de,Hachette,US,FALSE,37.39271,-122.042,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Berkeley
0ef1f0ed-eec7-4563-be0f-31c414795aa6,Rink Rat Productions,CA,FALSE,47.55918,-52.713413,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),St. John'S
69950007-1ce6-4b05-a9fe-d2cda678a543,Trilight Studios,US,FALSE,25.777811,-80.21953,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Hollywood
93767c2f-c781-4381-b731-6608a8179203,Light Visual Effects Limited,GB,TRUE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
ebfef1eb-5f26-4e72-9a20-3483c278b76b,Cabbage Film Factory,HU,TRUE,47.502903,19.080212,36de5379-ac6f-4f7e-8d7d-8c15d0edf366,Hungary,Europe - Middle East - Africa (EMEA),Budapest
fc5f5747-23c1-4314-9c35-d60fb357e584,Aurora Filmes,BR,TRUE,-10.333333,-53.2,7647697b-ce32-4383-ade2-c566cc5a0b87,Federative Republic of Brazil,Latin America (LATAM),Sao Paulo
1510b5d4-93b0-4192-9c15-34f14a8c60ee,"Dolby Laboratories, Inc.",IN,FALSE,12.98163,77.59208,b207b69a-47bd-4fb5-8f9c-fd9e881932f2,Republic of India,Asia-Pacific (APAC),Bangalore
5eeead26-80ee-4ade-b9db-2a9048bcc3cd,Vagabond Production Services,CH,FALSE,46.23833,6.10944,a59fe06b-a63f-404e-a2b1-4d95c8a65ecb,Switzerland,Europe - Middle East - Africa (EMEA),
26565eec-7dfb-4e9f-a9a6-aa48a91922a4,Minerva,AR,FALSE,-34.9965,-64.967285,c1e1cd5d-4827-430c-bab0-9be3f2d482ae,Argentine Republic,Latin America (LATAM),
b712cd44-5714-4437-8e0f-7da26e24d65a,Sombrero Films,FR,TRUE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
780eefa8-61d7-4ac1-b69e-cb3301bc9f35,School Editing,CA,TRUE,43.68814,-79.621994,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Toronto
3181a678-f4b1-43a3-bbb9-304916c24cc5,Cyber Theatre,GB,FALSE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
1f9cd0d3-836d-435a-b867-b4d97f2eb757,PS Film,DE,FALSE,51.278336,6.765583,4db279f2-e085-49f9-b5f4-2d901ef225fe,Federal Republic of Germany,Europe - Middle East - Africa (EMEA),Dusseldorf
79fca7a0-1172-419f-874d-f0fa82d6e5d9,Michael Levy Enterprises,US,FALSE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Sherman Oaks
1ea63e2b-2ab0-4eac-bedb-924bf2d53324,thatgamecompany,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Santa Monica
5fd3df21-46ba-4a5a-8aa9-82591b3f1082,HitGrab,CA,TRUE,43.68814,-79.621994,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Toronto
96b6396c-d963-4dd5-b3cb-4247d191a02f,BBC Studios Limited,AU,FALSE,-33.84907,151.13834,4faa215f-66da-4c60-885f-1adfb483fd12,Commonwealth of Australia,Asia-Pacific (APAC),Sydney
6316650e-674f-413b-b418-26c9d68b9443,Ubisoft Mexico,FI,FALSE,60.169453,24.940481,f2c65c18-fec3-4a13-a9fb-ac53de6d467a,Republic of Finland,Europe - Middle East - Africa (EMEA),Helsinki
0060b248-d2c4-422a-9878-f37b5357edef,Rec,DE,FALSE,48.140095,11.555375,4db279f2-e085-49f9-b5f4-2d901ef225fe,Federal Republic of Germany,Europe - Middle East - Africa (EMEA),Munich
34fad37d-9c36-4637-9913-7fad216f3421,"KMS, Inc.",US,TRUE,33.74975,-84.38857,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Atlanta
7cc41d4e-8032-412e-99cf-55ff87a1a492,We Are Social,FR,FALSE,48.88075,2.275646,28aadb12-b362-40f4-b068-c3818bbe4bf8,Republic of France,Europe - Middle East - Africa (EMEA),Paris
5773d100-a482-45ec-8f89-0cb84363bc9d,The Bourne Consultancy,GB,TRUE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
eb471769-52b9-4ef3-a0f8-f840516114f0,Profilm,MA,FALSE,31.172821,-7.3362484,094b0ee5-7601-4a47-97ab-f12abc0c2592,Kingdom of Morocco,Europe - Middle East - Africa (EMEA),Nador
2d51553d-f7e3-4fdc-a4d8-d3ae23df7947,CAAC News,IN,TRUE,19.146397,72.87369,b207b69a-47bd-4fb5-8f9c-fd9e881932f2,Republic of India,Asia-Pacific (APAC),Mumbai
192a398b-f8a0-4fd4-901a-c7d88dd72487,City Entertainment,US,TRUE,37.39271,-122.042,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),San Francisco
3fe8d592-a1be-4825-9994-386f49a54039,"Psyop, Inc.",MX,FALSE,19.425928,-99.13615,6da34315-a75a-4a48-8b19-c219194e44e2,Mexico,North America (NA),
c8519ac2-325f-47fa-b8be-3e6f6160bc26,Complex Games,CA,TRUE,49.905304,-97.2224,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Winnipeg
780666f6-5bf5-47bb-b6c9-bd2a180af0cb,"Daniel J. Edelman Holdings, Inc.",CA,FALSE,49.19483,-123.17613,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Vancouver
d9fbd789-09a3-45c3-979f-222fcb82dfbd,Ganymede Games,US,TRUE,31.78185,-106.38669,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Las Cruces
d64a8fb2-4e44-46ed-9ed4-ef6623bfb312,Resolution Games AB,SE,TRUE,59.34777,18.088993,67738968-0742-4749-af90-8a4b0688468b,Kingdom of Sweden,Europe - Middle East - Africa (EMEA),Stockholm
90dc889c-3d31-47cb-ac84-a2f4850867eb,Rose Digital,US,TRUE,40.860245,-93.26005,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),New York
07860dd1-2956-467d-aefe-1603eb91998d,The Ideas Factory,AU,FALSE,-33.84907,151.13834,4faa215f-66da-4c60-885f-1adfb483fd12,Commonwealth of Australia,Asia-Pacific (APAC),Sydney
13593bbc-ec6c-470e-823d-14ced41ff7bb,Ubisoft Limited,ES,FALSE,41.38835,2.167125,717f0d16-de52-4d2b-a4aa-b80e9fd22dc8,Kingdom of Spain,Europe - Middle East - Africa (EMEA),Barcelona
2a494efd-196b-4022-8372-8ac77252cbe7,Smiz and Pixel,ES,TRUE,40.409824,-3.675558,717f0d16-de52-4d2b-a4aa-b80e9fd22dc8,Kingdom of Spain,Europe - Middle East - Africa (EMEA),Madrid
06bd0a86-18cf-4573-8cee-37680d550c00,Oblique FX,CA,TRUE,45.457947,-73.75159,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Montreal
5715afac-8455-43ca-bd79-85318769c548,Telefilm Canada,CA,FALSE,49.19483,-123.17613,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Vancouver
7ef15fdf-f94e-4bcc-ada4-a0616bc50fa0,BRON Studios Inc.,CA,TRUE,49.19483,-123.17613,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Vancouver
a8902499-23f6-4376-b4c4-791d0e196af9,WMcCann,BR,TRUE,-10.333333,-53.2,7647697b-ce32-4383-ade2-c566cc5a0b87,Federative Republic of Brazil,Latin America (LATAM),Sao Paulo
9adb7806-9210-469a-b8fb-a701ad064532,Ground Game Atelier,ES,TRUE,41.38835,2.167125,717f0d16-de52-4d2b-a4aa-b80e9fd22dc8,Kingdom of Spain,Europe - Middle East - Africa (EMEA),Barcelona
c106ed87-c033-4e26-9b00-e7f7ff84723e,Dark Arts,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Culver City
af6e74e8-823e-4ff8-98de-b18b419e7e41,Atlantic Entertainment Group,US,TRUE,44.795433,-106.955894,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Sheridan
87234077-0496-4fc3-969f-58f2bd2af37a,Nederlands Filmfonds,NL,TRUE,51.89373,4.523071,eb12cf52-ddf3-48a2-86a4-9834d53067b2,Kingdom of the Netherlands,Europe - Middle East - Africa (EMEA),Amsterdam
baeb9e8d-615e-4746-ac07-5b7326162912,Scanline VFX Montreal Inc.,US,FALSE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Los Angeles
fbe2bebf-63d1-461a-a67a-5133d41f265c,Suomen kuvakeidas Oy,FI,TRUE,61.496136,23.761898,f2c65c18-fec3-4a13-a9fb-ac53de6d467a,Republic of Finland,Europe - Middle East - Africa (EMEA),Tampere
f454777b-9272-4c90-8bc4-1fc76670bd0b,Network Movie Film und Fernsehproduktion,DE,FALSE,50.873333,7.126651,4db279f2-e085-49f9-b5f4-2d901ef225fe,Federal Republic of Germany,Europe - Middle East - Africa (EMEA),Koln
99f564b5-013e-41a9-98eb-fe10e32f4b75,Cloudfactory,US,TRUE,39.50357,-99.01834,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),
00a9f6aa-7038-4903-a0f4-ecfdb1c4a4c6,Educa Studio,ID,FALSE,-0.199674,114.00998,3b3e71d3-2176-422c-a734-88775c5b5ca1,Republic of Indonesia,Asia-Pacific (APAC),
65fe3313-2fbf-4900-93d4-3063c767d2b9,Blue Studio,GB,TRUE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
9559bc6e-193b-4544-b9a3-3d760a2f8237,TV4 Entertainment,US,TRUE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Los Angeles
722f1745-2492-4486-ac9a-831ab1455eb3,DogStudio/DEPT®,BE,FALSE,50.469086,4.862958,3cb2e956-a104-42f3-bf18-d0f433e44197,Kingdom of Belgium,Europe - Middle East - Africa (EMEA),
88178703-37e8-46b9-85c9-7ed3d666a985,"Apex Systems, Inc..",US,FALSE,39.76474,-86.16893,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Indianapolis
993eb5a8-b267-4c25-8b63-7935052c2ba4,Paperash Studio,CZ,TRUE,50.071762,14.438855,324a7354-fd70-4a83-8a9a-22c211c0050f,Czechia,Europe - Middle East - Africa (EMEA),Prague
949f3642-5689-4a61-8156-c7ef39920929,DoubleJump Games,CA,TRUE,48.43025,-123.36695,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Victoria
9d132cf5-fd47-4ae4-b370-f1186963abb3,"Enish, Inc.",TH,FALSE,13.783921,100.55141,817b2c94-10ab-4d90-a74f-e712dbad32ee,Kingdom of Thailand,Asia-Pacific (APAC),Bangkok
9d508b51-3df8-4d89-91f4-4d034ca6d33b,Live Entertainment,US,FALSE,40.748295,-73.98556,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),Brooklyn
a811ffcc-8b29-4c1f-8e1d-d44f53b13d87,Telltale Films,CA,TRUE,43.68814,-79.621994,566892ec-7d04-466f-b63f-4323c0d743ae,Canada,North America (NA),Toronto
ef80d376-1cd0-4914-b1e1-a688289b6788,Burns,US,FALSE,34.073666,-118.23985,83dfa402-74b0-4aae-ab5a-4e778eb7d3ce,United States,North America (NA),
d698509a-f022-4afc-b813-d87331730691,"Hypemasters, Inc.",AE,TRUE,24.000248,53.99948,c87baeaa-8762-4107-9d80-65b1d2306184,United Arab Emirates,Europe - Middle East - Africa (EMEA),Abu Dhabi
7f280f44-5b3b-4a35-b4d5-d497807e02e3,Golden Wolf Limited,GB,TRUE,51.51649,-0.128427,f711c42f-220d-4a41-8dd5-77ed6c4e125b,United Kingdom of Great Britain and Northern Ireland,Europe - Middle East - Africa (EMEA),London
